,paper_id,target,type
473,https://openalex.org/W2013816779,Vitaly Bychkov,author
474,https://openalex.org/W2013816779,"Department of Physics, Umeå University,SE-90187 Umeå,Sweden",institution
475,https://openalex.org/W2013816779,SE,country
476,https://openalex.org/W2013816779,supersonic combustor,keyword
477,https://openalex.org/W2013816779,flame,keyword
478,https://openalex.org/W2013816779,ethylene,keyword
479,https://openalex.org/W3150642989,Jeyakumar Suppandipillai,author
480,https://openalex.org/W3150642989,"Department of Aeronautical Engineering, Kalasalingam Academy of Research and Education, Krishnankoil, India",institution
481,https://openalex.org/W3150642989,IN,country
482,https://openalex.org/W3150642989,Jayaraman Kandasamy,author
483,https://openalex.org/W3150642989,"Department of Mechanical Engineering, Middle East Technical University, Ankara, Turkey",institution
484,https://openalex.org/W3150642989,TR,country
485,https://openalex.org/W3150642989,R. Sivakumar,author
486,https://openalex.org/W3150642989,"School of Mechanical Engineering, Vellore Institute of Technology, Chennai Campus, Chennai, India",institution
488,https://openalex.org/W3150642989,Mehmet Karaca,author
489,https://openalex.org/W3150642989,"Department of Aerospace Engineering, Middle East Technical University, Ankara, Turkey",institution
491,https://openalex.org/W3150642989,K Karthik,author
494,https://openalex.org/W3150642989,scramjet combustor,keyword
495,https://openalex.org/W3150642989,hydrogen jet pressure variations,keyword
496,https://openalex.org/W3150642989,strut,keyword
497,https://openalex.org/W2906114566,Zhaoxin Ren,author
498,https://openalex.org/W2906114566,"School of Power and Energy, Northwestern Polytechnical University, Xi'an, 710072, China",institution
499,https://openalex.org/W2906114566,CN,country
500,https://openalex.org/W2906114566,Bing Wang,author
501,https://openalex.org/W2906114566,"School of Aerospace Engineering, Tsinghua University, Beijing, 100084, China",institution
503,https://openalex.org/W2906114566,Gaoming Xiang,author
506,https://openalex.org/W2906114566,Dan Zhao,author
507,https://openalex.org/W2906114566,"Department of Mechanical Engineering, College of Engineering, University of Canterbury, Private Bag 4800, Christchurch, 8140, New Zealand",institution
508,https://openalex.org/W2906114566,NZ,country
509,https://openalex.org/W2906114566,Longxi Zheng,author
512,https://openalex.org/W2906114566,scramjets,keyword
513,https://openalex.org/W2906114566,combustion,keyword
514,https://openalex.org/W1448122488,Ye Tian,author
515,https://openalex.org/W1448122488,"Science and Technology on Scramjet Laboratory, China Aerodynamics Research and Development Center, Hypersonic Institute, Mianyang 621000, China",institution
516,https://openalex.org/W1448122488,CN,country
517,https://openalex.org/W1448122488,Baoguo Xiao,author
520,https://openalex.org/W1448122488,Shunping Zhang,author
523,https://openalex.org/W1448122488,Jianwen Xing,author
526,https://openalex.org/W1448122488,combustion performance,keyword
527,https://openalex.org/W1448122488,kerosene,keyword
528,https://openalex.org/W1448122488,dual-mode,keyword
529,https://openalex.org/W1996020985,Vyacheslav A. Vinogradov,author
530,https://openalex.org/W1996020985,"Central Institute of Aviation Motors, 111250  Moscow,   Russia",institution
531,https://openalex.org/W1996020985,RU,country
532,https://openalex.org/W1996020985,Sergey A. Kobigsky,author
535,https://openalex.org/W1996020985,Michael D. Petrov,author
538,https://openalex.org/W1996020985,kerosene fuel combustion,keyword
539,https://openalex.org/W1996020985,supersonic flow,keyword
540,https://openalex.org/W2915920801,R.K. Seleznev,author
541,https://openalex.org/W2915920801,"Dukhov Research Institute of Automatics (VNIIA), Moscow, Russian Federation; Institute for Problem in Mechanics Russian Academy of Science (IPMech RAS), Moscow, Russian Federation; Moscow Institute for Physics and Technology (MIPT), Moscow, Russian Federation",institution
542,https://openalex.org/W2915920801,RU,country
543,https://openalex.org/W2915920801,S.T. Surzhikov,author
544,https://openalex.org/W2915920801,"Dukhov Research Institute of Automatics (VNIIA), Moscow, Russian Federation; Institute for Problem in Mechanics Russian Academy of Science (IPMech RAS), Moscow, Russian Federation",institution
546,https://openalex.org/W2915920801,J.S. Shang,author
547,https://openalex.org/W2915920801,"Wright State University, Dayton, OH, USA",institution
548,https://openalex.org/W2915920801,US,country
549,https://openalex.org/W2915920801,scramjet,keyword
550,https://openalex.org/W2998824842,Zhixiong Li,author
551,https://openalex.org/W2998824842,"Engineering Research Center of Fujian University for Marine Intelligent Ship Equipment, Minjiang University, Fuzhou 350108, China; School of Mechanical, Materials, Mechatronic and Biomedical Engineering, University of Wollongong, NSW 2522, Australia",institution
552,https://openalex.org/W2998824842,AU,country
553,https://openalex.org/W2998824842,CN,country
554,https://openalex.org/W2998824842,Tran Dinh Manh,author
555,https://openalex.org/W2998824842,"Institute of Research and Development, Duy Tan University, Da Nang 550000, Vietnam",institution
556,https://openalex.org/W2998824842,VN,country
557,https://openalex.org/W2998824842,M. Barzegar Gerdroodbary,author
558,https://openalex.org/W2998824842,"Department of Mechanical Engineering, Babol Noshirvani University of Technology, Babol, Iran",institution
559,https://openalex.org/W2998824842,IR,country
560,https://openalex.org/W2998824842,Nguyen Dang Nam,author
563,https://openalex.org/W2998824842,R. Moradi,author
564,https://openalex.org/W2998824842,"Department of Chemical Engineering, School of Engineering & Applied Science, Khazar University, Baku, Azerbaijan",institution
565,https://openalex.org/W2998824842,AZ,country
